,Index (GIE-CPT-ELE-CVC-TDA2.4-GIENAH)
2022-07-23 20:30:00+00:00,508993.35509463877
2022-07-23 21:00:00+00:00,1567429.9733613266
2022-07-23 21:30:00+00:00,760543.0034160845
2022-07-23 22:00:00+00:00,0.0
2022-07-23 22:30:00+00:00,0.0
2022-07-23 23:00:00+00:00,0.0
2022-07-23 23:30:00+00:00,0.0
2022-07-24 00:00:00+00:00,0.0
2022-07-24 00:30:00+00:00,0.0
2022-07-24 01:00:00+00:00,977505.6027692633
2022-07-24 01:30:00+00:00,1916241.7710342063
2022-07-24 02:00:00+00:00,116523.80526198396
2022-07-24 02:30:00+00:00,7.794293073507456e-07
2022-07-24 03:00:00+00:00,4.698587335891776e-06
2022-07-24 03:30:00+00:00,-1.3588382584321035e-05
2022-07-24 04:00:00+00:00,-4.1005428541790354e-06
2022-07-24 04:30:00+00:00,-2.2528774359009486e-05
2022-07-24 05:00:00+00:00,117199.5903434054
2022-07-24 05:30:00+00:00,2100939.3979499373
2022-07-24 06:00:00+00:00,1330759.91691998
2022-07-24 06:30:00+00:00,-1.2649164750025822e-05
2022-07-24 07:00:00+00:00,-9.017719720036556e-06
2022-07-24 07:30:00+00:00,-1.379682988119431e-05
2022-07-24 08:00:00+00:00,0.0
2022-07-24 08:30:00+00:00,0.0
2022-07-24 09:00:00+00:00,116254.04417984368
2022-07-24 09:30:00+00:00,2246621.430047673
2022-07-24 10:00:00+00:00,1021576.738830918
2022-07-24 10:30:00+00:00,0.0
2022-07-24 11:00:00+00:00,1.2145187971847399e-05
2022-07-24 11:30:00+00:00,2.963648842913764e-06
2022-07-24 12:00:00+00:00,0.0
2022-07-24 12:30:00+00:00,217403.00189012376
2022-07-24 13:00:00+00:00,2409878.198563905
2022-07-24 13:30:00+00:00,700187.4051069962
2022-07-24 14:00:00+00:00,1.683280457343374e-05
2022-07-24 14:30:00+00:00,3.992233957563129e-07
2022-07-24 15:00:00+00:00,0.0
2022-07-24 15:30:00+00:00,688987.8224446782
2022-07-24 16:00:00+00:00,2242559.6697217175
2022-07-24 16:30:00+00:00,487619.30444964557
2022-07-24 17:00:00+00:00,1.4472651210698217e-06
2022-07-24 17:30:00+00:00,2.968977850217086e-06
2022-07-24 18:00:00+00:00,1.5396994688398352e-05
2022-07-24 18:30:00+00:00,133423.33959534497
2022-07-24 19:00:00+00:00,2026705.6782151917
2022-07-24 19:30:00+00:00,1075768.6409392569
2022-07-24 20:00:00+00:00,8.797616912768439e-07
2022-07-24 20:30:00+00:00,2.029383440430348e-05
2022-07-24 21:00:00+00:00,6.024128524586559e-06
2022-07-24 21:30:00+00:00,0.0
2022-07-24 22:00:00+00:00,50695.19710617051
2022-07-24 22:30:00+00:00,908843.8446859162
2022-07-24 23:00:00+00:00,1827823.6817224668
2022-07-24 23:30:00+00:00,-9.438490495085717e-06
2022-07-25 00:00:00+00:00,-3.200040413783147e-06
2022-07-25 00:30:00+00:00,-1.2213634652691287e-05
2022-07-25 01:00:00+00:00,-6.034637490908304e-06
2022-07-25 01:30:00+00:00,-2.9411420226097108e-05
2022-07-25 02:00:00+00:00,52008.88116083406
2022-07-25 02:30:00+00:00,1615600.4324241127
2022-07-25 03:00:00+00:00,1698398.5272632404
2022-07-25 03:30:00+00:00,1238823.4822553692
2022-07-25 04:00:00+00:00,5921602.333650466
2022-07-25 04:30:00+00:00,6134802.856137315
2022-07-25 05:00:00+00:00,5444498.432267412
2022-07-25 05:30:00+00:00,4080634.1003996665
2022-07-25 06:00:00+00:00,2679782.169927708
2022-07-25 06:30:00+00:00,3691683.723687822
2022-07-25 07:00:00+00:00,4852535.6572255185
2022-07-25 07:30:00+00:00,3483674.4018520666
2022-07-25 08:00:00+00:00,4901628.962869118
2022-07-25 08:30:00+00:00,4594478.938614005
2022-07-25 09:00:00+00:00,3444123.1849303055
2022-07-25 09:30:00+00:00,4304729.488229115
2022-07-25 10:00:00+00:00,3379070.4134717467
2022-07-25 10:30:00+00:00,4690482.314770595
2022-07-25 11:00:00+00:00,4022129.6183456443
2022-07-25 11:30:00+00:00,4409235.313312095
2022-07-25 12:00:00+00:00,5048066.417981006
2022-07-25 12:30:00+00:00,3957750.9394341744
2022-07-25 13:00:00+00:00,4800391.520834999
2022-07-25 13:30:00+00:00,3548871.412357174
2022-07-25 14:00:00+00:00,4769665.777435289
2022-07-25 14:30:00+00:00,4171971.393793456
2022-07-25 15:00:00+00:00,4163060.9522479996
2022-07-25 15:30:00+00:00,2199615.7691328307
2022-07-25 16:00:00+00:00,1913649.5995398618
2022-07-25 16:30:00+00:00,72987.80303953457
2022-07-25 17:00:00+00:00,6.92355011900266e-06
2022-07-25 17:30:00+00:00,5.1068938695467435e-06
2022-07-25 18:00:00+00:00,1.379158123372457e-05
2022-07-25 18:30:00+00:00,0.0
2022-07-25 19:00:00+00:00,1115446.0307060552
2022-07-25 19:30:00+00:00,2305284.7448389297
2022-07-25 20:00:00+00:00,281507.1919803553
2022-07-25 20:30:00+00:00,2.2838134850774496e-05
2022-07-25 21:00:00+00:00,-1.1982610271800132e-05
2022-07-25 21:30:00+00:00,-6.362920006116232e-07
2022-07-25 22:00:00+00:00,1.3942838731137187e-05
2022-07-25 22:30:00+00:00,1.48969292640686e-06
2022-07-25 23:00:00+00:00,188048.69313352046
2022-07-25 23:30:00+00:00,1417085.5028218813
2022-07-26 00:00:00+00:00,1365017.9557557888
2022-07-26 00:30:00+00:00,6.705163237758171e-06
2022-07-26 01:00:00+00:00,6.298828092250195e-06
2022-07-26 01:30:00+00:00,-2.4320778392610095e-06
2022-07-26 02:00:00+00:00,-5.564798414707184e-06
2022-07-26 02:30:00+00:00,6.776696691910426e-06
2022-07-26 03:00:00+00:00,24571.40841720095
2022-07-26 03:30:00+00:00,1678955.5137574116
2022-07-26 04:00:00+00:00,4266626.569929651
2022-07-26 04:30:00+00:00,3670105.5592911043
2022-07-26 05:00:00+00:00,2248923.714935766
2022-07-26 05:30:00+00:00,816127.5622665966
2022-07-26 06:00:00+00:00,2411561.1487988816
2022-07-26 06:30:00+00:00,3575678.0767061617
2022-07-26 07:00:00+00:00,2190872.741776042
2022-07-26 07:30:00+00:00,492888.5591535094
2022-07-26 08:00:00+00:00,2093498.440241979
2022-07-26 08:30:00+00:00,1822981.6392839933
2022-07-26 09:00:00+00:00,2485858.4101018165
2022-07-26 09:30:00+00:00,964666.496664519
2022-07-26 10:00:00+00:00,990674.9569986735
2022-07-26 10:30:00+00:00,3338680.2226714916
2022-07-26 11:00:00+00:00,4885832.542742915
2022-07-26 11:30:00+00:00,3878943.868582359
2022-07-26 12:00:00+00:00,3002488.833352352
2022-07-26 12:30:00+00:00,4821845.1620256435
2022-07-26 13:00:00+00:00,9164119.615541061
2022-07-26 13:30:00+00:00,5295312.727217673
2022-07-26 14:00:00+00:00,5869794.291175132
2022-07-26 14:30:00+00:00,6182591.198825769
2022-07-26 15:00:00+00:00,2379219.8475193405
2022-07-26 15:30:00+00:00,2249045.716384937
2022-07-26 16:00:00+00:00,2454840.77839655
2022-07-26 16:30:00+00:00,1490911.8845423541
2022-07-26 17:00:00+00:00,0.0
2022-07-26 17:30:00+00:00,0.0
2022-07-26 18:00:00+00:00,0.0
2022-07-26 18:30:00+00:00,0.0
2022-07-26 19:00:00+00:00,0.0
2022-07-26 19:30:00+00:00,89904.39224734786
2022-07-26 20:00:00+00:00,2065840.5003109146
2022-07-26 20:30:00+00:00,1061007.365512367
2022-07-26 21:00:00+00:00,8.389315373458704e-06
2022-07-26 21:30:00+00:00,-6.11989458019917e-06
2022-07-26 22:00:00+00:00,-1.0151340411259576e-05
2022-07-26 22:30:00+00:00,0.0
2022-07-26 23:00:00+00:00,-1.168248917047794e-05
2022-07-26 23:30:00+00:00,-7.707792023817698e-06
2022-07-27 00:00:00+00:00,67113.31557534545
2022-07-27 00:30:00+00:00,1868491.1275291608
2022-07-27 01:00:00+00:00,1391860.800193093
2022-07-27 01:30:00+00:00,-6.9716408848762505e-06
2022-07-27 02:00:00+00:00,2.16977046086238e-06
2022-07-27 02:30:00+00:00,1.552292398235082e-05
2022-07-27 03:00:00+00:00,6.481223975072851e-06
2022-07-27 03:30:00+00:00,1599534.7754006877
2022-07-27 04:00:00+00:00,6237025.540293841
2022-07-27 04:30:00+00:00,2853937.2981088245
2022-07-27 05:00:00+00:00,2640956.1277004117
2022-07-27 05:30:00+00:00,2462873.612068596
2022-07-27 06:00:00+00:00,2905445.7080422277
2022-07-27 06:30:00+00:00,3253177.406766675
2022-07-27 07:00:00+00:00,3054060.384911883
2022-07-27 07:30:00+00:00,3998119.4155729553
2022-07-27 08:00:00+00:00,2070932.6770869982
2022-07-27 08:30:00+00:00,2793991.101295406
2022-07-27 09:00:00+00:00,3605851.916161672
2022-07-27 09:30:00+00:00,4068281.26228886
2022-07-27 10:00:00+00:00,2505736.433684561
2022-07-27 10:30:00+00:00,2452268.487891959
2022-07-27 11:00:00+00:00,2688344.4161235555
2022-07-27 11:30:00+00:00,3561149.2712557707
2022-07-27 12:00:00+00:00,3020498.687011773
2022-07-27 12:30:00+00:00,4650179.019827609
2022-07-27 13:00:00+00:00,2988156.86094956
2022-07-27 13:30:00+00:00,4325223.583223901
2022-07-27 14:00:00+00:00,3317353.3871213985
2022-07-27 14:30:00+00:00,2358661.107610439
2022-07-27 15:00:00+00:00,2428133.6120661665
2022-07-27 15:30:00+00:00,1109018.7314099388
2022-07-27 16:00:00+00:00,2454262.5807194063
2022-07-27 16:30:00+00:00,1646293.1548554958
2022-07-27 17:00:00+00:00,0.0
2022-07-27 17:30:00+00:00,0.0
2022-07-27 18:00:00+00:00,-3.570069869359334e-09
2022-07-27 18:30:00+00:00,-1.107867762801193e-05
2022-07-27 19:00:00+00:00,1.4618548183214098e-05
2022-07-27 19:30:00+00:00,29753.25258922221
2022-07-27 20:00:00+00:00,2061687.0887921832
2022-07-27 20:30:00+00:00,1436847.1554279719
2022-07-27 21:00:00+00:00,5.880470698078474e-06
2022-07-27 21:30:00+00:00,1.425711171967642e-07
2022-07-27 22:00:00+00:00,1.5657825129372732e-05
2022-07-27 22:30:00+00:00,2.3356452584266664e-06
2022-07-27 23:00:00+00:00,-8.932772007855505e-08
2022-07-27 23:30:00+00:00,-6.404013900490075e-06
2022-07-28 00:00:00+00:00,420105.4281305851
2022-07-28 00:30:00+00:00,2193541.0396297923
2022-07-28 01:00:00+00:00,354141.34298976604
2022-07-28 01:30:00+00:00,1.625579137068528e-07
2022-07-28 02:00:00+00:00,1.364331405896407e-05
2022-07-28 02:30:00+00:00,-1.2182755395770073e-05
2022-07-28 03:00:00+00:00,-1.5314357498517405e-05
2022-07-28 03:30:00+00:00,789893.4455991139
2022-07-28 04:00:00+00:00,4406470.405499425
2022-07-28 04:30:00+00:00,3670842.4111020383
2022-07-28 05:00:00+00:00,2328165.247009577
2022-07-28 05:30:00+00:00,696821.8578727224
2022-07-28 06:00:00+00:00,2203819.2968459204
2022-07-28 06:30:00+00:00,2897700.662760936
2022-07-28 07:00:00+00:00,2641966.2665637494
2022-07-28 07:30:00+00:00,3465142.727850905
2022-07-28 08:00:00+00:00,1643097.2273674707
2022-07-28 08:30:00+00:00,4441888.899275292
2022-07-28 09:00:00+00:00,4191527.0520046796
2022-07-28 09:30:00+00:00,4003529.253733991
2022-07-28 10:00:00+00:00,4816812.535034196
2022-07-28 10:30:00+00:00,3205567.019125752
2022-07-28 11:00:00+00:00,5051526.574546497
2022-07-28 11:30:00+00:00,4926196.8945717625
2022-07-28 12:00:00+00:00,4603271.27782843
2022-07-28 12:30:00+00:00,1727502.2543472494
2022-07-28 13:00:00+00:00,4194964.271924913
2022-07-28 13:30:00+00:00,2169380.9386362573
2022-07-28 14:00:00+00:00,2513937.8870487837
2022-07-28 14:30:00+00:00,4490393.829694099
2022-07-28 15:00:00+00:00,3977365.5517900777
2022-07-28 15:30:00+00:00,2165846.872386612
2022-07-28 16:00:00+00:00,2236394.9334372245
2022-07-28 16:30:00+00:00,13.677537314104262
2022-07-28 17:00:00+00:00,1.2466613203287125e-05
2022-07-28 17:30:00+00:00,-3.434215756979856e-06
2022-07-28 18:00:00+00:00,-2.5010905651883646e-05
2022-07-28 18:30:00+00:00,-8.383071718689724e-06
2022-07-28 19:00:00+00:00,-1.5510930321537535e-05
2022-07-28 19:30:00+00:00,1047152.7358750005
2022-07-28 20:00:00+00:00,1511281.4407413409
2022-07-28 20:30:00+00:00,61886.89642624522
2022-07-28 21:00:00+00:00,0.0
2022-07-28 21:30:00+00:00,0.0
2022-07-28 22:00:00+00:00,-1.3060210780663922e-06
2022-07-28 22:30:00+00:00,-1.518407386618775e-05
2022-07-28 23:00:00+00:00,-7.632827120167871e-07
2022-07-28 23:30:00+00:00,75618.45985313397
2022-07-29 00:00:00+00:00,1756241.471374091
2022-07-29 00:30:00+00:00,1010432.5085777038
2022-07-29 01:00:00+00:00,-5.727962191615786e-06
2022-07-29 01:30:00+00:00,-6.726347530881563e-06
2022-07-29 02:00:00+00:00,2.9659189961173316e-06
2022-07-29 02:30:00+00:00,1.7791530915669033e-05
2022-07-29 03:00:00+00:00,1.3386537986142296e-06
2022-07-29 03:30:00+00:00,1599854.7867435992
2022-07-29 04:00:00+00:00,4323445.074078311
2022-07-29 04:30:00+00:00,3298917.904030026
2022-07-29 05:00:00+00:00,1970367.6546827673
2022-07-29 05:30:00+00:00,95915.09453265253
2022-07-29 06:00:00+00:00,1339373.386878455
2022-07-29 06:30:00+00:00,1771147.0323565728
2022-07-29 07:00:00+00:00,704467.3902085401
2022-07-29 07:30:00+00:00,2332482.880331561
2022-07-29 08:00:00+00:00,2849118.4348700675
2022-07-29 08:30:00+00:00,1204307.4659501484
2022-07-29 09:00:00+00:00,2407274.0704593915
2022-07-29 09:30:00+00:00,3741880.5716785854
2022-07-29 10:00:00+00:00,2712145.9374073157
2022-07-29 10:30:00+00:00,4230849.633961726
2022-07-29 11:00:00+00:00,4043211.9607633604
2022-07-29 11:30:00+00:00,3430690.254080909
2022-07-29 12:00:00+00:00,4884276.0339402445
2022-07-29 12:30:00+00:00,2569423.6015585596
2022-07-29 13:00:00+00:00,2912373.3662945917
2022-07-29 13:30:00+00:00,3433243.686089396
2022-07-29 14:00:00+00:00,2481145.4791517286
2022-07-29 14:30:00+00:00,2469192.2329068305
2022-07-29 15:00:00+00:00,2125705.9709094884
2022-07-29 15:30:00+00:00,2318819.3422934883
2022-07-29 16:00:00+00:00,1401661.5364520377
2022-07-29 16:30:00+00:00,-2.7179221933086714e-05
2022-07-29 17:00:00+00:00,-1.7432957887649532e-05
2022-07-29 17:30:00+00:00,2.985477137068908e-06
2022-07-29 18:00:00+00:00,232175.2315535387
2022-07-29 18:30:00+00:00,2175550.832420495
2022-07-29 19:00:00+00:00,908675.0658205181
2022-07-29 19:30:00+00:00,7.137342045704524e-06
2022-07-29 20:00:00+00:00,0.0
2022-07-29 20:30:00+00:00,-7.909415289759636e-07
2022-07-29 21:00:00+00:00,-1.6074534816046554e-05
2022-07-29 21:30:00+00:00,-8.697855357940381e-06
2022-07-29 22:00:00+00:00,-1.736158724778738e-05
2022-07-29 22:30:00+00:00,1015522.3507367844
2022-07-29 23:00:00+00:00,2080354.7087600436
2022-07-29 23:30:00+00:00,218634.45219651164
2022-07-30 00:00:00+00:00,-1.0483283549547196e-05
2022-07-30 00:30:00+00:00,0.0
2022-07-30 01:00:00+00:00,-1.2470307675274943e-07
2022-07-30 01:30:00+00:00,-1.3572960527557313e-05
2022-07-30 02:00:00+00:00,-2.7102666596571603e-06
2022-07-30 02:30:00+00:00,1.4145929479237759e-05
2022-07-30 03:00:00+00:00,183414.29084776726
2022-07-30 03:30:00+00:00,1782099.6685850467
2022-07-30 04:00:00+00:00,619313.6762589423
2022-07-30 04:30:00+00:00,0.0
2022-07-30 05:00:00+00:00,0.0
2022-07-30 05:30:00+00:00,-9.928376724322637e-07
2022-07-30 06:00:00+00:00,-1.0805664696928227e-05
2022-07-30 06:30:00+00:00,8.909128606319425e-06
2022-07-30 07:00:00+00:00,2.94083058834076e-06
2022-07-30 07:30:00+00:00,1148448.9325416884
2022-07-30 08:00:00+00:00,2270196.7468875786
2022-07-30 08:30:00+00:00,18.637043237833534
2022-07-30 09:00:00+00:00,-9.475155310197311e-06
2022-07-30 09:30:00+00:00,-1.863457059318369e-05
2022-07-30 10:00:00+00:00,-1.0816739364103835e-05
2022-07-30 10:30:00+00:00,8.401356411702705e-06
2022-07-30 11:00:00+00:00,1.0819458261583792e-05
2022-07-30 11:30:00+00:00,22879.508743921426
2022-07-30 12:00:00+00:00,2097570.5361362635
2022-07-30 12:30:00+00:00,1067325.3969323607
2022-07-30 13:00:00+00:00,0.0
2022-07-30 13:30:00+00:00,4.967473447322847e-06
2022-07-30 14:00:00+00:00,1.0748875513672829e-05
2022-07-30 14:30:00+00:00,7.486775207022827e-06
2022-07-30 15:00:00+00:00,48238.7476623838
2022-07-30 15:30:00+00:00,1333304.653811609
2022-07-30 16:00:00+00:00,1583164.0929523953
2022-07-30 16:30:00+00:00,12887.998512021342
2022-07-30 17:00:00+00:00,-1.619624470671018e-05
2022-07-30 17:30:00+00:00,-1.0799960987198923e-05
2022-07-30 18:00:00+00:00,-7.448519553456988e-06
2022-07-30 18:30:00+00:00,2.155792936682701e-05
2022-07-30 19:00:00+00:00,77540.22695268138
2022-07-30 19:30:00+00:00,1851653.8172137237
2022-07-30 20:00:00+00:00,1418204.5808843465
2022-07-30 20:30:00+00:00,-1.4227996802046183e-05
2022-07-30 21:00:00+00:00,-4.210922015564782e-06
2022-07-30 21:30:00+00:00,1.7073662641147774e-05
2022-07-30 22:00:00+00:00,4.082878204909237e-06
2022-07-30 22:30:00+00:00,0.0
2022-07-30 23:00:00+00:00,3.2843649387359625e-07
2022-07-30 23:30:00+00:00,298422.4860161204
2022-07-31 00:00:00+00:00,2034692.4550382593
2022-07-31 00:30:00+00:00,617159.0752011327
2022-07-31 01:00:00+00:00,-2.4066860228776933e-05
2022-07-31 01:30:00+00:00,9.899238745371501e-06
2022-07-31 02:00:00+00:00,8.211337075088964e-06
2022-07-31 02:30:00+00:00,1.363379731551036e-05
2022-07-31 03:00:00+00:00,3.232427367142268e-05
2022-07-31 03:30:00+00:00,2.1899267353794795e-05
2022-07-31 04:00:00+00:00,811930.7770848648
2022-07-31 04:30:00+00:00,1649342.5776234758
2022-07-31 05:00:00+00:00,78254.37204406288
2022-07-31 05:30:00+00:00,1.1875906160899598e-07
2022-07-31 06:00:00+00:00,-5.255176996191342e-06
2022-07-31 06:30:00+00:00,0.0
2022-07-31 07:00:00+00:00,0.0
2022-07-31 07:30:00+00:00,0.0
2022-07-31 08:00:00+00:00,-2.141291399796804e-06
2022-07-31 08:30:00+00:00,755077.199746839
2022-07-31 09:00:00+00:00,1929145.3679404932
2022-07-31 09:30:00+00:00,200320.8241767302
2022-07-31 10:00:00+00:00,1.0584100630584651e-05
2022-07-31 10:30:00+00:00,-2.1575401936258588e-06
2022-07-31 11:00:00+00:00,-1.3743374408000992e-05
2022-07-31 11:30:00+00:00,-1.3348956902821865e-10
2022-07-31 12:00:00+00:00,0.0
2022-07-31 12:30:00+00:00,734602.6743981723
2022-07-31 13:00:00+00:00,2122622.3690065555
2022-07-31 13:30:00+00:00,117079.06960517284
2022-07-31 14:00:00+00:00,9.398566558957102e-06
2022-07-31 14:30:00+00:00,0.0
2022-07-31 15:00:00+00:00,-1.0356171247668756e-05
2022-07-31 15:30:00+00:00,-5.125842367609342e-06
2022-07-31 16:00:00+00:00,542605.7544200136
2022-07-31 16:30:00+00:00,1795305.5427772042
2022-07-31 17:00:00+00:00,444746.52325359406
2022-07-31 17:30:00+00:00,2.2171846457890103e-05
2022-07-31 18:00:00+00:00,-1.1193161830306052e-05
2022-07-31 18:30:00+00:00,-3.725156099313781e-06
2022-07-31 19:00:00+00:00,-4.163523204624654e-06
2022-07-31 19:30:00+00:00,0.0
2022-07-31 20:00:00+00:00,943138.4212696665
2022-07-31 20:30:00+00:00,1797456.5507597781
2022-07-31 21:00:00+00:00,228676.97909115686
2022-07-31 21:30:00+00:00,0.0
2022-07-31 22:00:00+00:00,0.0
2022-07-31 22:30:00+00:00,-8.876293897628784e-06
2022-07-31 23:00:00+00:00,-1.335412139693896e-05
2022-07-31 23:30:00+00:00,1.045975275337696e-05
2022-08-01 00:00:00+00:00,2.2598781755992346e-06
2022-08-01 00:30:00+00:00,1274624.3128041942
2022-08-01 01:00:00+00:00,1937190.5295729288
2022-08-01 01:30:00+00:00,9.601644344723223
2022-08-01 02:00:00+00:00,-2.349584052960078e-06
2022-08-01 02:30:00+00:00,-1.4650074860606438e-05
2022-08-01 03:00:00+00:00,-6.333049752616456e-06
2022-08-01 03:30:00+00:00,756428.5553606634
2022-08-01 04:00:00+00:00,9337917.85829964
2022-08-01 04:30:00+00:00,7066404.859576335
2022-08-01 05:00:00+00:00,9076009.53886969
2022-08-01 05:30:00+00:00,5482693.759656969
2022-08-01 06:00:00+00:00,5094801.46575243
2022-08-01 06:30:00+00:00,3098352.091365959
2022-08-01 07:00:00+00:00,2481089.9733362873
2022-08-01 07:30:00+00:00,3773258.7393781277
2022-08-01 08:00:00+00:00,4516275.804843694
2022-08-01 08:30:00+00:00,3896516.071015355
2022-08-01 09:00:00+00:00,4140415.7432139786
2022-08-01 09:30:00+00:00,4621526.592197481
2022-08-01 10:00:00+00:00,5015981.887791858
2022-08-01 10:30:00+00:00,2447700.059411459
2022-08-01 11:00:00+00:00,5010160.439355111
2022-08-01 11:30:00+00:00,4089259.32032826
2022-08-01 12:00:00+00:00,3897299.8526114803
2022-08-01 12:30:00+00:00,4643213.520753338
2022-08-01 13:00:00+00:00,7419739.049275709
2022-08-01 13:30:00+00:00,7093037.7113247765
2022-08-01 14:00:00+00:00,8040096.718948762
2022-08-01 14:30:00+00:00,5217030.040254425
2022-08-01 15:00:00+00:00,6096468.329950957
2022-08-01 15:30:00+00:00,5938616.183967373
2022-08-01 16:00:00+00:00,1179893.4234339942
2022-08-01 16:30:00+00:00,2004799.3750495897
2022-08-01 17:00:00+00:00,700126.6462561351
2022-08-01 17:30:00+00:00,6.0151952963608965e-06
2022-08-01 18:00:00+00:00,1.3425484054036192e-05
2022-08-01 18:30:00+00:00,1.3602814958854159e-05
2022-08-01 19:00:00+00:00,-1.1417709290981291e-05
2022-08-01 19:30:00+00:00,-1.8927787563630515e-05
2022-08-01 20:00:00+00:00,1107172.6511773597
2022-08-01 20:30:00+00:00,2058947.279344402
2022-08-01 21:00:00+00:00,217702.67479816062
2022-08-01 21:30:00+00:00,2.4745086828867597e-05
2022-08-01 22:00:00+00:00,1.4290694147348404e-05
2022-08-01 22:30:00+00:00,1.689776947552507e-05
2022-08-01 23:00:00+00:00,0.0
2022-08-01 23:30:00+00:00,4.712987691164018e-06
2022-08-02 00:00:00+00:00,24891.244895473945
2022-08-02 00:30:00+00:00,1823060.7624000402
2022-08-02 01:00:00+00:00,1778850.6597048233
2022-08-02 01:30:00+00:00,1.054745454054611e-06
2022-08-02 02:00:00+00:00,-1.1450757721920948e-05
2022-08-02 02:30:00+00:00,1.893128880432674e-05
2022-08-02 03:00:00+00:00,-1.5628359147480554e-05
2022-08-02 03:30:00+00:00,1221299.181257066
2022-08-02 04:00:00+00:00,4268218.442593712
2022-08-02 04:30:00+00:00,6811122.631002282
2022-08-02 05:00:00+00:00,5172449.408392811
2022-08-02 05:30:00+00:00,3854689.0721750692
2022-08-02 06:00:00+00:00,2323612.3404542347
2022-08-02 06:30:00+00:00,3446283.338059782
2022-08-02 07:00:00+00:00,4972753.607017887
2022-08-02 07:30:00+00:00,4426960.23434196
2022-08-02 08:00:00+00:00,6588205.325951815
2022-08-02 08:30:00+00:00,4304330.509611233
2022-08-02 09:00:00+00:00,3726614.680150855
2022-08-02 09:30:00+00:00,4820553.204673715
2022-08-02 10:00:00+00:00,3767654.43966008
2022-08-02 10:30:00+00:00,4776601.064968333
2022-08-02 11:00:00+00:00,6989515.297691487
2022-08-02 11:30:00+00:00,4210739.51828464
2022-08-02 12:00:00+00:00,7504673.062757206
2022-08-02 12:30:00+00:00,7438693.96886067
2022-08-02 13:00:00+00:00,10548524.137886943
2022-08-02 13:30:00+00:00,10079184.81090415
2022-08-02 14:00:00+00:00,13417444.68024834
2022-08-02 14:30:00+00:00,8857677.071259938
2022-08-02 15:00:00+00:00,8897496.405347351
2022-08-02 15:30:00+00:00,7556304.552335123
2022-08-02 16:00:00+00:00,3194154.361674481
2022-08-02 16:30:00+00:00,0.0
2022-08-02 17:00:00+00:00,-3.4312674632439246e-06
2022-08-02 17:30:00+00:00,-1.0180144833448605e-05
2022-08-02 18:00:00+00:00,-1.8905894114420966e-05
2022-08-02 18:30:00+00:00,651662.0993095262
2022-08-02 19:00:00+00:00,2078607.2157334033
2022-08-02 19:30:00+00:00,495143.9419355566
2022-08-02 20:00:00+00:00,2.502963233452577e-05
2022-08-02 20:30:00+00:00,-7.818202521556463e-06
2022-08-02 21:00:00+00:00,-3.6791587869326274e-06
2022-08-02 21:30:00+00:00,1.0726988233707764e-05
